OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Plant_mean	Host-associated_mean	Waste water_mean	Soil_mean	Green Algae_mean	Air_mean	Red Algae_mean	Fresh water_mean	Other_mean	Rhizoplane_mean	Phylloplane_mean	Marine_mean	Sediment_mean	Rhizosphere_mean
denovo25555	12.2095425525	0.510540820732	0.900103928446	1.0	0.0	0.0	0.0	0.00143266475645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0473457675753	0.0	0.0
denovo19899	12.2060936796	0.51082096259	0.900103928446	1.0	0.0	0.0	0.0	0.00143266475645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00860832137733	0.0	0.0
denovo44	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo217	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo402	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo599	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo643	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo891	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo954	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo1021	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo1037	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo1440	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo1701	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo2407	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo2628	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo2657	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo2832	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo2923	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo3039	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo3203	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo3230	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo3685	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo4274	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo4422	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo4482	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo4689	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo4868	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo4880	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo4995	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo5176	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo5217	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo5569	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo5784	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo5999	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo6356	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo6470	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo6485	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo6551	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo6639	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo6716	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo7124	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo7139	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo7269	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo7417	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo7569	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo8196	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo8428	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo8556	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo8630	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo8930	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo8935	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo9018	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo9085	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo9145	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo9221	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo9514	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo9613	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo9622	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo9754	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo9820	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo10040	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo10042	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo10080	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo10212	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo10307	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo10487	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo10555	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo10616	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo10632	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo11063	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo11183	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo11420	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo11545	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo11649	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo11782	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo11874	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo12393	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo12470	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00860832137733	0.0	0.0
denovo12613	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo12619	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo12675	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo12686	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo13045	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo13331	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo13414	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo13587	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo13742	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo13793	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo13853	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo13957	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo14057	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo14133	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo14159	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo14317	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00860832137733	0.0	0.0
denovo14318	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo14407	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00860832137733	0.0	0.0
denovo14614	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo14621	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo14804	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo14973	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo14982	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo15416	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo15541	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo15626	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo15794	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo15796	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo15816	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo15925	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo15971	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo16483	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo16498	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo16568	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo16595	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo16690	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo16784	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo16831	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo16843	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo16934	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo17001	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo17039	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo17110	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo17120	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo17186	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo17253	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo17641	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo17781	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo17799	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo17902	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo18103	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo18493	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo18544	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo18556	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo18579	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo18653	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo19079	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo19106	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo19162	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo19196	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo19418	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo19611	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo19661	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo19832	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo19858	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo19926	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo19959	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo20127	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo20163	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo20231	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo20327	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo20873	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo20955	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
denovo21060	12.1747738617	0.513367150803	0.900103928446	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00430416068867	0.0	0.0
